original_shape2D_Elongation,original_shape2D_MajorAxisLength,original_shape2D_MaximumDiameter,original_shape2D_MeshSurface,original_shape2D_MinorAxisLength,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_PixelSurface,original_shape2D_Sphericity,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,Target,Image
0.85941839,578.5317563,632.8609642,65593,497.2008304,3517.28463,0.053622866,65599,0.25812268,14,226,762004929,2.929221555,75,3.544271457,255,54.03661357,81.79452431,60,0,255,35.6285967,107.7780398,1.232756411,762004929,0.152962561,4925.761664,19.29517762,2534.134643,159.2836145,25.74620254,5.851657177,0.629632881,0.970420336,1.523640782,4.890873703,0.761818607,0.751126281,0.97029914,0.939337105,-0.440081724,0.958641688,0.320619607,3.784379154,0.066192738,4.549054972,0.896027036,0.143606402,7.568758309,3.786856477,7.899464929,5.911880176,8264.756246,0.125989058,4.762731016,10034.19102,7.902736162,22.38224668,36.24690925,698.0984924,10.64976432,0.280399924,0.078567008,2.672423984,0.017841222,4017.450767,0.144433935,9.319826492,25.98912108,10.82806788,208.419339,3.078969664,0.264147812,5.267299106,8508.034216,0.300881297,0.423615451,4.957938913,0.554332568,16.36909488,0.13573609,626.2768967,0.134221367,13.0431576,40.37548221,5202.593871,56942.69203,1520.632395,0.191378883,872.7462495,0.187043774,0.434505582,20.23728145,0.076158124,6.518963101,0.071129133,5004.940161,260.7664627,0.000135608,52.02072403,0.12281579,0.008914409,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44202461838A_73.png
0.542848183,452.5222981,390.7787098,19288.5,245.6509075,1600.86414,0.082995782,19292,0.307538636,26,220,355760078,3.339882604,104,2.143351121,255,56.46827638,117.6072984,116,0,255,42.43257651,135.7969386,0.192478528,355760078,0.103545465,4609.331894,30.73318846,1140.558359,14.86353356,21.65760051,7.963649044,0.462343618,1.575509262,2.18608551,5.417861884,0.600067278,0.567587596,0.955143046,0.897026749,-0.260948076,0.895683746,0.431188208,5.225868112,0.024331737,5.809260206,0.75354352,0.050156933,10.45173622,4.151379273,7.405312388,6.056180957,3140.466618,0.162785954,3.043177445,1997.599108,7.381257386,34.75088119,16.30603359,533.8441841,2.474667304,0.153019779,0.192515501,7.626870289,0.029320956,1303.190068,0.100819821,7.806101191,35.70735264,3.252292169,109.887193,0.488254061,0.153332419,4.711749047,6865.287534,0.525066373,0.669772445,0.955560499,0.749369331,27.43033072,0.11473443,392.3875988,0.093940052,9.262641176,40.31984678,165.4038784,4592.813503,25.94426543,0.150053158,1068.05626,0.255699368,0.517547553,22.2418605,0.078676417,6.258137731,0.216514617,144.072174,67.02989248,0.000451742,57.52655495,0.173023315,0.015896356,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44-23-018-2110 - 4.png
0.724980639,470.3207882,485.8477128,61856,340.9734658,2789.395237,0.045094982,61859,0.316071832,23,175,714849082,3.056466027,72,3.599524258,255,45.85195703,89.6340387,79,0,255,30.41556585,107.4993243,0.99196284,714849082,0.138310256,3521.843828,20.53176257,1330.083797,77.56233814,18.90476902,3.653637167,0.676004135,0.782332078,1.474508359,3.028379746,0.764588912,0.754783977,0.980276913,0.946977668,-0.445887799,0.964403161,0.348978026,4.088883413,0.057837427,4.734695786,0.881378275,0.112284624,8.177766826,3.892060103,5.639601546,6.073579756,7794.853635,0.126010017,4.696757499,8555.734153,5.710969616,22.60526358,35.38623321,713.7112304,6.783674478,0.190497289,0.081146695,2.532443244,0.013995746,3521.915613,0.131437076,6.790583028,25.26997219,10.1382583,206.8775423,1.917272682,0.188175315,5.367896202,8348.766805,0.306459258,0.432523966,4.507021879,0.559386837,15.59237278,0.102817676,517.6468647,0.1138937,9.522084327,35.13971397,3593.422882,52738.60748,650.6750926,0.161084005,891.1751375,0.196078138,0.447363206,18.06922938,0.065925853,6.661875232,0.073473545,3408.181499,149.7256683,0.000233495,34.03623163,0.068571109,0.010384348,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44213520514A_63.png
0.872949842,541.4988738,556.8357029,28861,472.7013562,2053.741341,0.071159743,28866,0.293234371,16,243,573711943,3.078848696,160,1.938877599,255,67.09901389,115.4218458,99,0,255,53.19583971,140.9787455,0.482483632,573711943,0.129793876,6552.804205,32.75390027,2566.957981,112.1854514,33.77378106,8.767949919,0.588033836,1.314618714,1.747871775,6.999897421,0.72351539,0.707470259,0.955637705,0.921474547,-0.423691326,0.959290128,0.315039523,5.148052035,0.053898326,4.820976964,0.917837457,0.127370702,10.29610407,3.900303104,10.63543274,5.999610045,3499.615395,0.12123659,5.088573689,3746.630015,10.44667793,37.01919213,32.68800665,1314.070879,5.40328143,0.194822282,0.098567716,3.840722797,0.019834824,1620.733286,0.119932376,10.80226312,34.8762655,8.934720218,361.6376606,1.414678907,0.216434029,5.158357369,4816.004446,0.351316359,0.468310469,4.172029286,0.60831512,20.708194,0.138003507,393.1156966,0.138665149,13.25080734,40.17354497,1827.574603,72302.69489,376.0318176,0.199334648,562.0236332,0.198244668,0.449621921,20.58804559,0.077425194,6.262882341,0.09821243,1723.901264,74.32152387,0.000245248,67.92861821,0.218202391,0.014038712,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44213412730A_18.png
0.34895652,570.6254517,407.976715,12790,199.123472,886.1808076,0.069287006,12792,0.452395071,27,242,271515997,2.996286785,163,1.683176664,255,72.41977408,120.2628987,88,0,255,61.1351973,145.6895781,0.452601822,271515997,0.141967382,6762.288373,35.75570991,2444.372066,118.1020289,36.2137518,7.641215024,0.651664499,1.212738828,1.668993646,6.1364583,0.725159494,0.711575992,0.960702628,0.925867158,-0.418178476,0.955012243,0.344505226,5.349071601,0.058852628,4.702191106,0.919458545,0.132513082,10.6981432,3.856062669,10.96374171,5.901953053,1608.188243,0.12571828,4.590773857,1816.046748,10.80227917,39.3184803,31.41948093,1331.701376,3.686460738,0.157560661,0.095872016,4.010469047,0.020444985,768.5979768,0.125721034,11.15541612,37.25400159,7.858366768,335.9032463,0.962316366,0.190446254,5.09645087,2141.153649,0.344761063,0.477544559,3.269964406,0.599218604,21.7820221,0.130423632,169.4251447,0.140136596,14.22363703,40.02398677,1988.674938,118198.3193,113.7674396,0.254524442,230.2175352,0.190419797,0.438201372,22.26195559,0.096683811,6.136340105,0.094512195,1876.724886,26.9765896,0.000609316,61.57063736,0.209247385,0.034283608,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44213412730A_51.png
0.611668834,512.8508687,576.6047173,60508,313.6948927,2669.495742,0.044118063,60510,0.326649576,14,242,1372435888,3.129801787,179,1.473433315,255,79.69353012,122.1483722,97,0,255,69.29022376,150.6025955,0.23203037,1372435888,0.125890816,7760.916938,37.18337543,2711.087395,69.33212979,40.22453589,9.571401978,0.615630032,1.380123287,1.709909899,7.620228168,0.724257314,0.709761508,0.951716398,0.919069069,-0.442209289,0.965733103,0.31402512,5.433239186,0.048880258,4.865144235,0.927841826,0.107988029,10.86647837,4.049706757,12.44898447,6.075320547,7508.862634,0.124092921,4.830315315,7617.65328,12.37059099,41.80520575,33.20922162,1315.81132,6.544014565,0.217693443,0.092816384,4.570702923,0.021385684,3496.467956,0.12582494,13.70602009,43.89240407,9.201689603,357.0927359,1.756018064,0.233681251,5.21652716,9466.899247,0.334939746,0.459101801,4.205919025,0.589994194,26.93891739,0.143270318,812.1460759,0.152487059,16.61396582,50.38302666,2901.27976,100485.7099,920.2507426,0.23402634,1117.09125,0.209743006,0.466076304,26.65273568,0.102765323,6.229439719,0.088018509,2772.201833,177.4719373,9.76E-05,75.55123266,0.279544451,0.006640694,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44202461838A_46.png
0.448240165,452.1215022,389.1040992,16417,202.6590166,983.903679,0.059932002,16419,0.461635551,13,242,292154907,3.083434515,140,2.029824819,255,68.8013988,105.1131616,81,0,255,54.77435068,133.3930618,0.65336866,292154907,0.129950042,6744.932197,29.8002653,3052.103636,155.888095,36.80827393,6.763699984,0.689629664,1.069152548,1.575204388,5.595859167,0.751780519,0.739873354,0.965962209,0.934423996,-0.458896882,0.967787494,0.319713715,4.721133,0.055379494,4.724317342,0.923750297,0.115892957,9.442265999,3.9485933,10.89299348,6.056216511,2020.965284,0.12308699,5.035109185,2133.649735,10.76409299,33.18722212,35.44107437,1144.632012,9.591469484,0.240059769,0.086441816,3.287413917,0.017216074,881.6089794,0.123399775,10.83733628,34.05754007,10.75015745,333.9401217,3.143402599,0.213515156,5.29217456,2354.71383,0.324431037,0.435729947,5.229275497,0.581883389,20.03061349,0.116937478,173.5657187,0.133409469,12.38604255,38.5680246,3298.772483,94657.90546,1376.923591,0.194649897,270.9538816,0.208265858,0.462838261,20.86561295,0.080546628,6.138810027,0.079237469,3139.50071,45.30169154,0.000512965,55.84707587,0.184338224,0.031813828,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44213412730A_100.png
0.585960388,517.2180885,526.7190902,54585.5,303.0693118,2004.143361,0.036715673,54588,0.413251838,14,242,1338096281,3.227588439,180,1.373716234,255,83.02197997,128.5341284,113,0,255,73.79187967,156.5651471,0.02981765,1338096281,0.119776994,7991.62313,41.24885949,2841.914591,14.41267054,43.59579112,7.532876764,0.705382089,1.151374428,1.603374038,6.178037268,0.744729077,0.73269144,0.962118548,0.930449894,-0.473198634,0.97456805,0.32175847,5.677422545,0.050171937,4.913227533,0.909636573,0.116848574,11.35484509,4.142349469,12.78216697,6.177029977,6962.635011,0.12754882,4.562694121,6538.386568,12.71696369,44.96587162,34.71121858,1593.646974,7.425585074,0.217469034,0.081819279,4.138170748,0.015262728,2671.969246,0.111468444,13.02077274,44.72816544,9.67090998,456.9092557,2.004292571,0.21739243,5.478503931,7516.458242,0.308586043,0.4386541,4.222618473,0.561415222,25.75391139,0.118431594,518.2854271,0.130222469,14.31289639,53.24673367,3809.393467,207286.8018,868.4510411,0.167940358,808.9467337,0.203252948,0.456294326,27.27838556,0.064094423,6.488701567,0.072909797,3621.27639,130.8412045,0.0001387,59.12701364,0.237435617,0.008956089,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44213520514A_87.png
0.799214528,519.2524887,556.4207041,40528,414.9941327,2720.483548,0.067126025,40533,0.262323027,19,226,550692120,3.120847532,86,2.882383498,255,55.64969454,93.49527545,75,0,255,39.16556544,116.560139,0.928402611,550692120,0.130309649,4844.899473,23.01046202,2034.771264,119.3117543,25.40854175,5.496064136,0.644243632,0.969112397,1.586151018,4.536990214,0.754628576,0.742860811,0.971202498,0.938324737,-0.443589267,0.965950099,0.327689511,4.246448149,0.054162634,4.839448294,0.890902148,0.116093576,8.492896299,3.952897001,7.726151473,6.138189594,5002.886068,0.123427481,4.92994784,5281.840994,7.78321657,26.04290331,35.10929366,803.9471788,7.384278706,0.214800312,0.0879488,3.066659776,0.017780595,2188.493084,0.123112608,9.058048837,29.225997,10.07470151,229.8373289,2.06683806,0.217217964,5.38320917,5728.749349,0.317101928,0.438303358,4.620804458,0.571900856,18.22866299,0.123145986,392.5481196,0.11624167,11.54383715,38.41042345,2976.407758,46515.86112,527.2524773,0.186081581,715.4501036,0.211859669,0.469130097,19.97751207,0.084224174,6.482358684,0.08331483,2832.343789,134.9661787,0.000268164,45.55437328,0.119069346,0.013395167,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44213520514A_56.png
0.37858029,750.3004518,528.4590807,14081.5,284.0489628,1062.933116,0.075484367,14084,0.395752306,6,249,346652876,2.518705558,219,1.207268825,255,100.6881076,117.2690997,64,0,255,94.08335494,156.8860742,0.263698558,346652876,0.200693333,10861.19853,37.04217814,4162.432442,108.9319418,53.46542591,15.75532442,0.544837283,1.90659436,1.695004064,12.07188237,0.711016699,0.694532426,0.924325679,0.897502022,-0.372360121,0.91663521,0.252488594,5.254961225,0.08712415,4.080603817,0.87473318,0.183231313,10.50992245,3.552814457,17.30518758,5.411327691,1682.195257,0.119440163,5.221909586,2826.564896,17.19704367,44.7334564,34.4666288,1304.341096,12.90220768,0.349675259,0.099921431,6.063466323,0.024693161,1178.588745,0.186409489,18.38035632,51.49953417,10.08155911,365.8304329,3.717849592,0.320476415,4.645018455,2221.68151,0.348656328,0.449020165,4.969358478,0.608826378,34.29221031,0.177897873,272.1622047,0.214300949,17.77840164,67.50866142,4207.828346,104106.4315,2570.740842,0.190106054,343.9023622,0.270789262,0.536986814,37.73998676,0.09149744,5.293314502,0.090173246,4084.845486,81.72735704,0.000180604,123.810568,0.686969072,0.022721994,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44-22-258-2748 - 4.png
0.247133718,449.0899894,412.4621195,25670.5,110.985279,1111.58492,0.043302036,25672,0.510951231,14,240,547123543,3.18896527,173,1.511445108,255,78.86421798,117.396502,87,0,255,68.18752473,145.9865514,0.300308666,547123543,0.121739457,7530.134505,35.45344132,2732.715209,84.98907505,40.45764328,7.921364584,0.672605249,1.222856216,1.672057471,6.389186297,0.729137542,0.71593308,0.959782909,0.925966133,-0.44247819,0.967305121,0.337177712,5.22679348,0.047953984,4.942098363,0.902916388,0.096126153,10.45358696,4.12311218,12.09475197,6.153597395,3256.706684,0.126858316,4.524916915,3125.295341,12.01565221,39.40908383,32.45839825,1279.5476,7.586066108,0.225757816,0.091420529,4.257925411,0.018476218,1370.250564,0.114880588,12.25811218,39.92320743,8.489399624,339.7716158,2.004194573,0.218302566,5.332850374,4013.22102,0.330827263,0.464348317,3.60714487,0.58420419,24.07113062,0.124235631,274.8726694,0.12499894,14.46588956,48.895407,2364.251023,82087.89905,935.8133635,0.189835194,466.5134152,0.212147983,0.467943762,26.27684139,0.0847484,6.335160523,0.085657526,2227.959467,72.90942785,0.000282281,62.76467375,0.237847885,0.017791263,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44213520514A_80.png
0.858648537,490.1155418,522.4729658,64651.5,420.8369931,3060.490691,0.047338278,64656,0.29451212,24,162,729977399,3.018013734,77,3.617121495,255,46.4513641,88.28834138,77,0,255,31.25198546,106.2552238,0.999515468,729977399,0.140862347,3495.341367,20.38152223,1372.113185,80.59001519,19.31330609,3.088891255,0.724193717,0.688668384,1.349762919,2.603192386,0.781784644,0.774339347,0.983489954,0.952651944,-0.483649292,0.970835201,0.342160543,4.040471167,0.062505881,4.561552107,0.912783948,0.123259527,8.080942334,3.835167589,5.600549335,5.968782928,8379.151788,0.129595889,4.518587043,9107.595892,5.640170761,22.09058711,37.26772457,772.2722562,6.999557734,0.19322741,0.069527849,2.036514645,0.012576199,3638.039186,0.137234531,6.596732923,23.83584038,11.76971874,251.1694659,2.091988837,0.197021589,5.404114369,7715.295557,0.285029865,0.409664223,5.436683248,0.532439064,13.78613227,0.103564656,475.0415243,0.124846656,9.401757906,33.14848883,6864.943495,111301.1598,1082.720541,0.168332386,635.4352168,0.167000057,0.407333778,16.53262397,0.061380794,6.763678045,0.058849913,6576.20257,135.6811421,0.000243588,31.12781049,0.060148829,0.011265687,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44213520514A_51.png
0.226095023,540.6645204,407.3818847,14463.5,122.2415572,899.4528855,0.062187775,14465,0.473983488,9,238,161985363,2.404764829,48,3.563895747,255,61.31174674,68.5925337,34,0,255,38.20963848,105.8226585,1.485413541,161985363,0.244956709,6493.49937,15.30283968,3588.982819,239.6094573,30.20795809,11.31006017,0.455003302,1.53494393,1.725534358,8.91878619,0.715027445,0.700777168,0.944082099,0.912360776,-0.301390661,0.866906147,0.314303752,3.2524196,0.106558376,4.044680463,0.793644132,0.211573454,6.5048392,3.401133913,10.37950456,5.351100485,1737.140062,0.120092642,5.070183473,3543.29879,10.4550166,21.25281714,32.46145869,373.0183201,16.45434483,0.444272685,0.11080146,5.18023008,0.030741856,1360.288075,0.199837981,13.71935186,30.24356573,9.007861586,108.5468576,4.509454235,0.387094989,4.637069494,2522.292803,0.366206858,0.470791566,4.334455207,0.623427908,23.2569355,0.214332182,224.5870007,0.152056195,16.6283932,57.98104265,6187.301963,20301.36764,3984.550165,0.206363376,461.4129993,0.312398781,0.577096377,35.84637343,0.09942599,5.403036785,0.102108538,6091.389315,120.9516736,0.000231632,105.7407978,0.271795951,0.029593276,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44-22-258-2748 - 3.png
0.81179753,492.9553061,442.0011312,21051.5,400.1798999,1463.952452,0.069541479,21055,0.351333437,12,246,439960771,3.112499072,187,1.609658053,255,79.53995639,113.5253859,83,0,255,68.99858533,144.5537473,0.435813795,439960771,0.13144889,8007.772604,34.4860925,3371.929333,135.6576031,43.31308627,8.177055031,0.682487893,1.210093396,1.630092003,6.683976724,0.741416185,0.728490292,0.95932863,0.927837352,-0.453152287,0.967588185,0.314463538,5.069721591,0.057176377,4.784241391,0.920468742,0.132007805,10.13944318,3.971579202,12.87253533,6.080350125,2575.744621,0.122334107,4.976612668,2767.656376,12.73793518,38.52918547,34.46891475,1309.594301,9.333040974,0.24698799,0.088469219,4.025024499,0.017243941,1091.717996,0.11620949,12.55679345,39.58343707,9.673662442,378.975639,2.631513699,0.224994477,5.353347443,3134.877385,0.328676422,0.446164806,4.424593194,0.585634138,24.21293648,0.122419104,212.9503751,0.122879616,13.43841702,48.35949221,2517.338142,101118.1212,729.6414803,0.168939732,346.5037507,0.199944461,0.451687133,24.56300571,0.068759248,6.407836022,0.08230824,2369.728962,63.47551773,0.000317043,66.6765855,0.25139955,0.022704581,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44213412730A_87.png
0.415340577,664.3441997,617.5184208,44909,275.9291035,2441.665222,0.054369174,44912,0.307670252,14,243,1029070908,3.088033716,183,1.424036452,255,82.15326071,121.9980851,93,0,255,72.53198734,151.3705722,0.238567303,1029070908,0.13083418,8029.517364,38.1217492,2943.499624,77.52338311,43.20005146,8.321566982,0.677032902,1.244947966,1.643335677,6.742785642,0.732235573,0.719392809,0.958212907,0.925535783,-0.44428952,0.965457682,0.330049879,5.422371535,0.052980817,4.792248021,0.919106599,0.128177502,10.84474307,4.034336398,12.88040461,6.042112245,5632.810474,0.12541883,4.628455794,5876.02467,12.80001588,42.12622462,32.97639829,1463.566018,7.067226036,0.220406261,0.090021706,4.244196364,0.01865395,2540.99392,0.123100347,12.95699433,40.86549246,8.588784102,391.4621193,1.820546082,0.223837413,5.239125836,6874.793205,0.328569298,0.459465176,3.668360692,0.583445057,24.03865133,0.130106081,526.3359873,0.139685772,15.18731652,48.45461783,3124.106157,155716.4907,559.1489973,0.203348517,768.4830149,0.203949845,0.458744214,26.17284198,0.083170051,6.369982442,0.083897399,2982.035954,112.8544152,0.000146891,68.14957534,0.26067426,0.010120624,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44202461838A_41.png
0.50477354,602.4973096,418.1255792,8330.5,304.1246999,614.6173157,0.073779163,8332,0.526423993,28,244,222839272,3.074024092,162,1.434288917,255,78.92429254,139.7592415,115,0,255,69.66195987,163.5389612,-0.014329147,222839272,0.138479142,7212.34626,45.78835185,2355.618093,15.82021273,39.66300779,6.931072879,0.702625327,1.11747909,1.626770372,5.656360179,0.740766119,0.728209311,0.964391563,0.931190987,-0.446088176,0.965025236,0.331179833,6.132318376,0.063105389,4.749676601,0.936576473,0.181809462,12.26463675,3.950016543,11.64852017,5.993059536,1018.066491,0.122187529,4.925470264,1153.808209,11.48622601,48.88946231,33.60681709,1871.787206,3.612579261,0.140907449,0.093368041,4.283566501,0.018631172,436.5357041,0.11489784,11.69384894,43.70907824,9.399814981,561.2365087,0.939865111,0.170688224,5.264975181,1297.852795,0.337504726,0.45556289,4.373481646,0.595064956,25.04691954,0.113703021,92.17808219,0.126271345,14.19130043,43.11506849,3455.312329,268353.1849,127.9479121,0.23378285,159.8246575,0.218937887,0.476414273,23.75778194,0.109309115,5.994099325,0.087614018,3325.039812,13.82387871,0.000988813,54.98047931,0.205642315,0.057650993,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44213412730A_107.png
0.718197607,639.7889847,527.3755777,21412.5,459.4949179,1538.655988,0.071857839,21416,0.337129758,78,159,319474789,2.241018841,55,1.99934609,255,27.77660671,118.0312383,117,0,255,22.78204213,122.1375255,-0.015615071,319474789,0.226004891,986.2019099,28.48800248,66.8189574,-0.606791907,5.940811343,0.39736209,0.874486007,0.317639152,0.985997415,0.293020317,0.850824668,0.847745133,0.996865687,0.9739753,-0.47461677,0.935212604,0.272620954,5.205967934,0.128694948,3.403366896,0.899421681,0.215889118,10.41193587,2.982286294,1.584543358,5.038898869,3333.23319,0.155642192,4.415006684,4840.120751,1.620957063,28.98622525,47.06537168,1380.905258,2.073029572,0.045489835,0.046706924,1.28844367,0.002525491,1426.147351,0.215843142,1.625406468,28.34411947,23.59632228,685.0445304,1.040444113,0.04818472,5.11870339,1407.362848,0.206883592,0.308659414,12.03345712,0.437607183,11.96226029,0.022654797,178.0264256,0.247602817,1.825863073,26.16272601,14908.52017,427055.0306,644.2073728,0.062390011,88.76634214,0.123458056,0.335256126,8.516273696,0.024271868,6.102638773,0.03357303,14021.32547,17.98217588,0.000859742,12.62802426,0.009229527,0.043193354,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44213412730A_24.png
0.602061481,502.0720202,471.2472812,63976.5,302.2782238,2849.194226,0.044535012,63978,0.314697371,11,243,1096006547,3.002939597,163,2.000044913,255,73.52886926,98.32162618,67,0,255,60.03502732,130.885412,0.736042198,1096006547,0.143983413,7463.8489,26.57313481,3193.972766,170.0772084,37.14603728,10.79812027,0.549624642,1.557059098,1.849638763,8.327597753,0.689233046,0.671359917,0.945726904,0.908623333,-0.368821638,0.940144939,0.342978267,4.470587805,0.049630564,4.886849623,0.871356882,0.119944354,8.94117561,3.955484313,11.98603939,5.939906779,8324.32308,0.130112274,4.30727051,9211.770827,11.92269959,31.92181687,28.32367376,852.695958,8.845438389,0.298062155,0.107864935,4.474965079,0.025534432,4632.69768,0.141291318,12.60463536,33.61427484,6.617304374,200.4201297,2.028314696,0.285127485,4.909421287,12329.70106,0.37154072,0.512418331,2.679858448,0.624120651,21.97618249,0.170586418,994.8400695,0.144117061,14.76748501,44.84006953,1748.43836,44135.11314,681.9673852,0.199567538,1449.888889,0.210037504,0.464536866,24.17215993,0.081643361,6.252326488,0.107896464,1662.539862,334.8044717,7.28E-05,90.01266651,0.301398551,0.005999382,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44202461838A_33.png
0.669932606,425.0125657,378.8931248,23917,284.7297758,1527.935208,0.063884902,23920,0.358800753,10,245,470260237,2.941315373,186,1.788968944,255,75.18883341,109.3322324,83,0,255,62.46930507,140.2130839,0.560677475,470260237,0.144138806,7706.171854,32.65111193,3444.259833,160.6770918,41.57183274,8.214755107,0.670150415,1.178271309,1.575707996,6.795867044,0.757386428,0.744808151,0.959537719,0.930650361,-0.458654643,0.963436464,0.285763852,4.930701922,0.066988392,4.503755869,0.92595665,0.146818814,9.861403844,3.828961901,12.44664696,5.85503967,2947.891472,0.12323961,5.286787837,3447.800251,12.26821718,36.4514214,37.55317726,1461.402174,9.897899125,0.253126649,0.081899141,3.303313931,0.017238329,1323.908104,0.133323452,11.93043328,34.7109526,12.15348593,499.5150268,3.319259013,0.240466149,5.23926182,3161.078208,0.313645404,0.414956104,6.082008239,0.572024776,20.0990839,0.132153509,265.2868174,0.146324775,13.88217534,42.96359625,4337.7893,164759.0171,1719.196374,0.186415662,356.9481522,0.196882599,0.446739156,21.77939953,0.073625644,6.224481933,0.075794314,4163.718172,63.14461405,0.000276424,68.36559834,0.236624167,0.020322331,CML,/home/salma.hassan/AI702/MaskAttention/data/images/train/CML/44213412730A_89.png
